,combination,count,hero1_id,hero2_id,hero1_name,hero2_name
2559,"[78, 107]",3,78,107,Brewmaster,Earth Spirit
3796,"[78, 103]",8,78,103,Brewmaster,Elder Titan
3950,"[78, 106]",10,78,106,Brewmaster,Ember Spirit
3577,"[78, 91]",7,78,91,Brewmaster,Io
880,"[78, 90]",1,78,90,Brewmaster,Keeper of the Light
3125,"[78, 80]",5,78,80,Brewmaster,Lone Druid
860,"[78, 94]",1,78,94,Brewmaster,Medusa
2738,"[78, 114]",4,78,114,Brewmaster,Monkey King
3565,"[78, 89]",7,78,89,Brewmaster,Naga Siren
876,"[78, 88]",1,78,88,Brewmaster,Nyx Assassin
875,"[78, 84]",1,78,84,Brewmaster,Ogre Magi
1562,"[78, 111]",2,78,111,Brewmaster,Oracle
1563,"[78, 110]",2,78,110,Brewmaster,Phoenix
3391,"[78, 86]",6,78,86,Brewmaster,Rubick
1584,"[78, 79]",2,78,79,Brewmaster,Shadow Demon
2757,"[78, 101]",4,78,101,Brewmaster,Skywrath Mage
2605,"[78, 93]",3,78,93,Brewmaster,Slark
1564,"[78, 109]",2,78,109,Brewmaster,Terrorblade
1615,"[78, 98]",2,78,98,Brewmaster,Timbersaw
873,"[78, 83]",1,78,83,Brewmaster,Treant Protector
1613,"[78, 95]",2,78,95,Brewmaster,Troll Warlord
3947,"[78, 100]",10,78,100,Brewmaster,Tusk
2623,"[78, 85]",3,78,85,Brewmaster,Undying
986,"[99, 102]",1,99,102,Bristleback,Abaddon
1323,"[99, 107]",2,99,107,Bristleback,Earth Spirit
992,"[99, 106]",1,99,106,Bristleback,Ember Spirit
1407,"[99, 101]",2,99,101,Bristleback,Skywrath Mage
0,"[99, 109]",1,99,109,Bristleback,Terrorblade
984,"[99, 100]",1,99,100,Bristleback,Tusk
227,"[61, 68]",1,61,68,Broodmother,Ancient Apparition
2347,"[61, 65]",3,61,65,Broodmother,Batrider
2343,"[61, 78]",3,61,78,Broodmother,Brewmaster
3248,"[61, 119]",5,61,119,Broodmother,Dark Willow
192,"[61, 87]",1,61,87,Broodmother,Disruptor
3482,"[61, 107]",6,61,107,Broodmother,Earth Spirit
220,"[61, 106]",1,61,106,Broodmother,Ember Spirit
228,"[61, 74]",1,61,74,Broodmother,Invoker
198,"[61, 91]",1,61,91,Broodmother,Io
224,"[61, 64]",1,61,64,Broodmother,Jakiro
195,"[61, 90]",1,61,90,Broodmother,Keeper of the Light
187,"[61, 80]",1,61,80,Broodmother,Lone Druid
1361,"[61, 97]",2,61,97,Broodmother,Magnus
194,"[61, 89]",1,61,89,Broodmother,Naga Siren
2351,"[61, 88]",3,61,88,Broodmother,Nyx Assassin
188,"[61, 84]",1,61,84,Broodmother,Ogre Magi
223,"[61, 111]",1,61,111,Broodmother,Oracle
208,"[61, 76]",1,61,76,Broodmother,Outworld Devourer
1448,"[61, 120]",2,61,120,Broodmother,Pangolier
1453,"[61, 110]",2,61,110,Broodmother,Phoenix
190,"[61, 86]",1,61,86,Broodmother,Rubick
1444,"[61, 79]",2,61,79,Broodmother,Shadow Demon
209,"[61, 75]",1,61,75,Broodmother,Silencer
1299,"[61, 101]",2,61,101,Broodmother,Skywrath Mage
225,"[61, 67]",1,61,67,Broodmother,Spectre
222,"[61, 109]",1,61,109,Broodmother,Terrorblade
221,"[61, 108]",1,61,108,Broodmother,Underlord
189,"[61, 85]",1,61,85,Broodmother,Undying
1447,"[61, 70]",2,61,70,Broodmother,Ursa
2348,"[61, 63]",3,61,63,Broodmother,Weaver
2332,"[61, 112]",3,61,112,Broodmother,Winter Wyvern
1011,"[96, 113]",1,96,113,Centaur Warrunner,Arc Warden
1364,"[96, 119]",2,96,119,Centaur Warrunner,Dark Willow
2485,"[96, 103]",3,96,103,Centaur Warrunner,Elder Titan
1366,"[96, 114]",2,96,114,Centaur Warrunner,Monkey King
1368,"[96, 111]",2,96,111,Centaur Warrunner,Oracle
1008,"[96, 101]",1,96,101,Centaur Warrunner,Skywrath Mage
1009,"[96, 109]",1,96,109,Centaur Warrunner,Terrorblade
1370,"[96, 100]",2,96,100,Centaur Warrunner,Tusk
819,"[81, 119]",1,81,119,Chaos Knight,Dark Willow
3092,"[81, 87]",5,81,87,Chaos Knight,Disruptor
815,"[81, 103]",1,81,103,Chaos Knight,Elder Titan
826,"[81, 91]",1,81,91,Chaos Knight,Io
834,"[81, 90]",1,81,90,Chaos Knight,Keeper of the Light
827,"[81, 94]",1,81,94,Chaos Knight,Medusa
2434,"[81, 89]",3,81,89,Chaos Knight,Naga Siren
822,"[81, 84]",1,81,84,Chaos Knight,Ogre Magi
817,"[81, 111]",1,81,111,Chaos Knight,Oracle
1767,"[81, 120]",2,81,120,Chaos Knight,Pangolier
1764,"[81, 86]",2,81,86,Chaos Knight,Rubick
2436,"[81, 101]",3,81,101,Chaos Knight,Skywrath Mage
820,"[81, 83]",1,81,83,Chaos Knight,Treant Protector
824,"[81, 85]",1,81,85,Chaos Knight,Undying
818,"[81, 112]",1,81,112,Chaos Knight,Winter Wyvern
1422,"[66, 73]",2,66,73,Chen,Alchemist
1262,"[66, 113]",1,66,113,Chen,Arc Warden
1237,"[66, 78]",1,66,78,Chen,Brewmaster
1245,"[66, 119]",1,66,119,Chen,Dark Willow
2185,"[66, 87]",3,66,87,Chen,Disruptor
2296,"[66, 69]",3,66,69,Chen,Doom
3819,"[66, 106]",9,66,106,Chen,Ember Spirit
1420,"[66, 72]",2,66,72,Chen,Gyrocopter
3077,"[66, 74]",5,66,74,Chen,Invoker
1282,"[66, 91]",1,66,91,Chen,Io
1273,"[66, 90]",1,66,90,Chen,Keeper of the Light
1393,"[66, 77]",2,66,77,Chen,Lycan
1390,"[66, 97]",2,66,97,Chen,Magnus
2297,"[66, 114]",3,66,114,Chen,Monkey King
1280,"[66, 89]",1,66,89,Chen,Naga Siren
1372,"[66, 88]",2,66,88,Chen,Nyx Assassin
2291,"[66, 84]",3,66,84,Chen,Ogre Magi
3576,"[66, 120]",7,66,120,Chen,Pangolier
1413,"[66, 110]",2,66,110,Chen,Phoenix
3562,"[66, 86]",7,66,86,Chen,Rubick
2293,"[66, 79]",3,66,79,Chen,Shadow Demon
1266,"[66, 75]",1,66,75,Chen,Silencer
3480,"[66, 101]",6,66,101,Chen,Skywrath Mage
3127,"[66, 93]",5,66,93,Chen,Slark
3503,"[66, 67]",6,66,67,Chen,Spectre
1254,"[66, 71]",1,66,71,Chen,Spirit Breaker
1367,"[66, 83]",2,66,83,Chen,Treant Protector
2741,"[66, 95]",4,66,95,Chen,Troll Warlord
1259,"[66, 100]",1,66,100,Chen,Tusk
1369,"[66, 85]",2,66,85,Chen,Undying
3071,"[66, 70]",5,66,70,Chen,Ursa
1388,"[66, 92]",2,66,92,Chen,Visage
2763,"[66, 112]",4,66,112,Chen,Winter Wyvern
67,"[56, 102]",1,56,102,Clinkz,Abaddon
2678,"[56, 73]",4,56,73,Clinkz,Alchemist
1536,"[56, 68]",2,56,68,Clinkz,Ancient Apparition
1540,"[56, 65]",2,56,65,Clinkz,Batrider
2265,"[56, 78]",3,56,78,Clinkz,Brewmaster
2228,"[56, 66]",3,56,66,Clinkz,Chen
3865,"[56, 119]",9,56,119,Clinkz,Dark Willow
63,"[56, 69]",1,56,69,Clinkz,Doom
48,"[56, 107]",1,56,107,Clinkz,Earth Spirit
3261,"[56, 103]",5,56,103,Clinkz,Elder Titan
1541,"[56, 58]",2,56,58,Clinkz,Enchantress
65,"[56, 72]",1,56,72,Clinkz,Gyrocopter
2701,"[56, 59]",4,56,59,Clinkz,Huskar
91,"[56, 74]",1,56,74,Clinkz,Invoker
1723,"[56, 91]",2,56,91,Clinkz,Io
61,"[56, 64]",1,56,64,Clinkz,Jakiro
303,"[56, 77]",1,56,77,Clinkz,Lycan
1730,"[56, 97]",2,56,97,Clinkz,Magnus
2260,"[56, 94]",3,56,94,Clinkz,Medusa
305,"[56, 82]",1,56,82,Clinkz,Meepo
57,"[56, 114]",1,56,114,Clinkz,Monkey King
310,"[56, 89]",1,56,89,Clinkz,Naga Siren
60,"[56, 60]",1,56,60,Clinkz,Night Stalker
3246,"[56, 88]",5,56,88,Clinkz,Nyx Assassin
307,"[56, 84]",1,56,84,Clinkz,Ogre Magi
1557,"[56, 111]",2,56,111,Clinkz,Oracle
186,"[56, 76]",1,56,76,Clinkz,Outworld Devourer
3282,"[56, 120]",5,56,120,Clinkz,Pangolier
3369,"[56, 110]",6,56,110,Clinkz,Phoenix
1721,"[56, 86]",2,56,86,Clinkz,Rubick
304,"[56, 79]",1,56,79,Clinkz,Shadow Demon
3910,"[56, 75]",10,56,75,Clinkz,Silencer
1523,"[56, 101]",2,56,101,Clinkz,Skywrath Mage
312,"[56, 93]",1,56,93,Clinkz,Slark
1537,"[56, 67]",2,56,67,Clinkz,Spectre
64,"[56, 71]",1,56,71,Clinkz,Spirit Breaker
52,"[56, 109]",1,56,109,Clinkz,Terrorblade
315,"[56, 98]",1,56,98,Clinkz,Timbersaw
1719,"[56, 83]",2,56,83,Clinkz,Treant Protector
313,"[56, 95]",1,56,95,Clinkz,Troll Warlord
68,"[56, 100]",1,56,100,Clinkz,Tusk
49,"[56, 108]",1,56,108,Clinkz,Underlord
309,"[56, 85]",1,56,85,Clinkz,Undying
3220,"[56, 70]",5,56,70,Clinkz,Ursa
311,"[56, 92]",1,56,92,Clinkz,Visage
2229,"[56, 63]",3,56,63,Clinkz,Weaver
3737,"[56, 112]",8,56,112,Clinkz,Winter Wyvern
1573,"[51, 68]",2,51,68,Clockwerk,Ancient Apparition
93,"[51, 113]",1,51,113,Clockwerk,Arc Warden
2318,"[51, 65]",3,51,65,Clockwerk,Batrider
1570,"[51, 62]",2,51,62,Clockwerk,Bounty Hunter
3866,"[51, 78]",9,51,78,Clockwerk,Brewmaster
35,"[51, 99]",1,51,99,Clockwerk,Bristleback
1569,"[51, 61]",2,51,61,Clockwerk,Broodmother
33,"[51, 96]",1,51,96,Clockwerk,Centaur Warrunner
26,"[51, 81]",1,51,81,Clockwerk,Chaos Knight
1572,"[51, 66]",2,51,66,Clockwerk,Chen
79,"[51, 56]",1,51,56,Clockwerk,Clinkz
2313,"[51, 55]",3,51,55,Clockwerk,Dark Seer
92,"[51, 119]",1,51,119,Clockwerk,Dark Willow
4161,"[51, 87]",19,51,87,Clockwerk,Disruptor
3491,"[51, 69]",6,51,69,Clockwerk,Doom
153,"[51, 103]",1,51,103,Clockwerk,Elder Titan
3712,"[51, 106]",8,51,106,Clockwerk,Ember Spirit
2314,"[51, 58]",3,51,58,Clockwerk,Enchantress
4142,"[51, 72]",17,51,72,Clockwerk,Gyrocopter
24,"[51, 59]",1,51,59,Clockwerk,Huskar
3231,"[51, 74]",5,51,74,Clockwerk,Invoker
1590,"[51, 91]",2,51,91,Clockwerk,Io
4157,"[51, 64]",18,51,64,Clockwerk,Jakiro
31,"[51, 90]",1,51,90,Clockwerk,Keeper of the Light
154,"[51, 104]",1,51,104,Clockwerk,Legion Commander
4160,"[51, 52]",19,51,52,Clockwerk,Leshrac
2920,"[51, 54]",4,51,54,Clockwerk,Lifestealer
3602,"[51, 80]",7,51,80,Clockwerk,Lone Druid
4012,"[51, 77]",12,51,77,Clockwerk,Lycan
2268,"[51, 97]",3,51,97,Clockwerk,Magnus
1588,"[51, 94]",2,51,94,Clockwerk,Medusa
27,"[51, 82]",1,51,82,Clockwerk,Meepo
1565,"[51, 114]",2,51,114,Clockwerk,Monkey King
3288,"[51, 89]",5,51,89,Clockwerk,Naga Siren
2329,"[51, 53]",3,51,53,Clockwerk,Nature's Prophet
2921,"[51, 60]",4,51,60,Clockwerk,Night Stalker
28,"[51, 88]",1,51,88,Clockwerk,Nyx Assassin
3697,"[51, 57]",8,51,57,Clockwerk,Omniknight
2350,"[51, 111]",3,51,111,Clockwerk,Oracle
3493,"[51, 76]",6,51,76,Clockwerk,Outworld Devourer
3489,"[51, 120]",6,51,120,Clockwerk,Pangolier
2349,"[51, 110]",3,51,110,Clockwerk,Phoenix
3451,"[51, 86]",6,51,86,Clockwerk,Rubick
2924,"[51, 79]",4,51,79,Clockwerk,Shadow Demon
3252,"[51, 75]",5,51,75,Clockwerk,Silencer
3696,"[51, 101]",8,51,101,Clockwerk,Skywrath Mage
3455,"[51, 93]",6,51,93,Clockwerk,Slark
3501,"[51, 67]",6,51,67,Clockwerk,Spectre
1594,"[51, 109]",2,51,109,Clockwerk,Terrorblade
34,"[51, 98]",1,51,98,Clockwerk,Timbersaw
1586,"[51, 95]",2,51,95,Clockwerk,Troll Warlord
2346,"[51, 100]",3,51,100,Clockwerk,Tusk
4025,"[51, 108]",12,51,108,Clockwerk,Underlord
3460,"[51, 85]",6,51,85,Clockwerk,Undying
1589,"[51, 92]",2,51,92,Clockwerk,Visage
1571,"[51, 63]",2,51,63,Clockwerk,Weaver
156,"[51, 112]",1,51,112,Clockwerk,Winter Wyvern
2309,"[5, 73]",3,5,73,Crystal Maiden,Alchemist
167,"[5, 68]",1,5,68,Crystal Maiden,Ancient Apparition
2290,"[5, 113]",3,5,113,Crystal Maiden,Arc Warden
166,"[5, 65]",1,5,65,Crystal Maiden,Batrider
1519,"[5, 38]",2,5,38,Crystal Maiden,Beastmaster
164,"[5, 62]",1,5,62,Crystal Maiden,Bounty Hunter
173,"[5, 78]",1,5,78,Crystal Maiden,Brewmaster
178,"[5, 99]",1,5,99,Crystal Maiden,Bristleback
163,"[5, 61]",1,5,61,Crystal Maiden,Broodmother
3837,"[5, 56]",9,5,56,Crystal Maiden,Clinkz
137,"[5, 51]",1,5,51,Crystal Maiden,Clockwerk
138,"[5, 55]",1,5,55,Crystal Maiden,Dark Seer
2912,"[5, 119]",4,5,119,Crystal Maiden,Dark Willow
3305,"[5, 69]",5,5,69,Crystal Maiden,Doom
2278,"[5, 49]",3,5,49,Crystal Maiden,Dragon Knight
94,"[5, 107]",1,5,107,Crystal Maiden,Earth Spirit
3518,"[5, 7]",6,5,7,Crystal Maiden,Earthshaker
2910,"[5, 103]",4,5,103,Crystal Maiden,Elder Titan
2911,"[5, 106]",4,5,106,Crystal Maiden,Ember Spirit
3684,"[5, 58]",8,5,58,Crystal Maiden,Enchantress
2275,"[5, 33]",3,5,33,Crystal Maiden,Enigma
112,"[5, 41]",1,5,41,Crystal Maiden,Faceless Void
1598,"[5, 72]",2,5,72,Crystal Maiden,Gyrocopter
139,"[5, 59]",1,5,59,Crystal Maiden,Huskar
2310,"[5, 74]",3,5,74,Crystal Maiden,Invoker
1606,"[5, 91]",2,5,91,Crystal Maiden,Io
165,"[5, 64]",1,5,64,Crystal Maiden,Jakiro
106,"[5, 23]",1,5,23,Crystal Maiden,Kunkka
113,"[5, 104]",1,5,104,Crystal Maiden,Legion Commander
1558,"[5, 52]",2,5,52,Crystal Maiden,Leshrac
2281,"[5, 54]",3,5,54,Crystal Maiden,Lifestealer
3612,"[5, 25]",7,5,25,Crystal Maiden,Lina
1514,"[5, 26]",2,5,26,Crystal Maiden,Lion
170,"[5, 77]",1,5,77,Crystal Maiden,Lycan
176,"[5, 97]",1,5,97,Crystal Maiden,Magnus
2916,"[5, 94]",4,5,94,Crystal Maiden,Medusa
183,"[5, 82]",1,5,82,Crystal Maiden,Meepo
3904,"[5, 9]",10,5,9,Crystal Maiden,Mirana
98,"[5, 114]",1,5,114,Crystal Maiden,Monkey King
2280,"[5, 53]",3,5,53,Crystal Maiden,Nature's Prophet
3727,"[5, 36]",8,5,36,Crystal Maiden,Necrophos
2915,"[5, 88]",4,5,88,Crystal Maiden,Nyx Assassin
2913,"[5, 120]",4,5,120,Crystal Maiden,Pangolier
3845,"[5, 12]",9,5,12,Crystal Maiden,Phantom Lancer
1503,"[5, 110]",2,5,110,Crystal Maiden,Phoenix
100,"[5, 14]",1,5,14,Crystal Maiden,Pudge
2277,"[5, 45]",3,5,45,Crystal Maiden,Pugna
102,"[5, 15]",1,5,15,Crystal Maiden,Razor
1518,"[5, 32]",2,5,32,Crystal Maiden,Riki
175,"[5, 86]",1,5,86,Crystal Maiden,Rubick
104,"[5, 16]",1,5,16,Crystal Maiden,Sand King
168,"[5, 75]",1,5,75,Crystal Maiden,Silencer
115,"[5, 101]",1,5,101,Crystal Maiden,Skywrath Mage
107,"[5, 28]",1,5,28,Crystal Maiden,Slardar
3595,"[5, 67]",7,5,67,Crystal Maiden,Spectre
3924,"[5, 17]",10,5,17,Crystal Maiden,Storm Spirit
1549,"[5, 46]",2,5,46,Crystal Maiden,Templar Assassin
109,"[5, 29]",1,5,29,Crystal Maiden,Tidehunter
177,"[5, 98]",1,5,98,Crystal Maiden,Timbersaw
111,"[5, 34]",1,5,34,Crystal Maiden,Tinker
3986,"[5, 19]",11,5,19,Crystal Maiden,Tiny
1603,"[5, 83]",2,5,83,Crystal Maiden,Treant Protector
1607,"[5, 95]",2,5,95,Crystal Maiden,Troll Warlord
1494,"[5, 100]",2,5,100,Crystal Maiden,Tusk
1501,"[5, 108]",2,5,108,Crystal Maiden,Underlord
174,"[5, 85]",1,5,85,Crystal Maiden,Undying
3783,"[5, 70]",8,5,70,Crystal Maiden,Ursa
1511,"[5, 20]",2,5,20,Crystal Maiden,Vengeful Spirit
1520,"[5, 40]",2,5,40,Crystal Maiden,Venomancer
3506,"[5, 63]",6,5,63,Crystal Maiden,Weaver
2271,"[5, 21]",3,5,21,Crystal Maiden,Windranger
3549,"[5, 112]",7,5,112,Crystal Maiden,Winter Wyvern
110,"[5, 30]",1,5,30,Crystal Maiden,Witch Doctor
3842,"[5, 42]",9,5,42,Crystal Maiden,Wraith King
1512,"[5, 22]",2,5,22,Crystal Maiden,Zeus
72,"[55, 68]",1,55,68,Dark Seer,Ancient Apparition
83,"[55, 81]",1,55,81,Dark Seer,Chaos Knight
2236,"[55, 119]",3,55,119,Dark Seer,Dark Willow
2608,"[55, 87]",3,55,87,Dark Seer,Disruptor
1597,"[55, 107]",2,55,107,Dark Seer,Earth Spirit
3280,"[55, 106]",5,55,106,Dark Seer,Ember Spirit
1516,"[55, 72]",2,55,72,Dark Seer,Gyrocopter
3622,"[55, 64]",7,55,64,Dark Seer,Jakiro
82,"[55, 80]",1,55,80,Dark Seer,Lone Druid
2242,"[55, 77]",3,55,77,Dark Seer,Lycan
87,"[55, 94]",1,55,94,Dark Seer,Medusa
2871,"[55, 89]",4,55,89,Dark Seer,Naga Siren
2237,"[55, 60]",3,55,60,Dark Seer,Night Stalker
2534,"[55, 88]",3,55,88,Dark Seer,Nyx Assassin
44,"[55, 111]",1,55,111,Dark Seer,Oracle
1510,"[55, 76]",2,55,76,Dark Seer,Outworld Devourer
45,"[55, 120]",1,55,120,Dark Seer,Pangolier
2869,"[55, 86]",4,55,86,Dark Seer,Rubick
90,"[55, 79]",1,55,79,Dark Seer,Shadow Demon
78,"[55, 75]",1,55,75,Dark Seer,Silencer
1495,"[55, 93]",2,55,93,Dark Seer,Slark
3054,"[55, 67]",4,55,67,Dark Seer,Spectre
73,"[55, 71]",1,55,71,Dark Seer,Spirit Breaker
3289,"[55, 109]",5,55,109,Dark Seer,Terrorblade
69,"[55, 98]",1,55,98,Dark Seer,Timbersaw
89,"[55, 95]",1,55,95,Dark Seer,Troll Warlord
2234,"[55, 100]",3,55,100,Dark Seer,Tusk
1505,"[55, 85]",2,55,85,Dark Seer,Undying
1496,"[55, 92]",2,55,92,Dark Seer,Visage
3241,"[119, 120]",5,119,120,Dark Willow,Pangolier
159,"[50, 65]",1,50,65,Dazzle,Batrider
151,"[50, 99]",1,50,99,Dazzle,Bristleback
160,"[50, 61]",1,50,61,Dazzle,Broodmother
144,"[50, 81]",1,50,81,Dazzle,Chaos Knight
1624,"[50, 55]",2,50,55,Dazzle,Dark Seer
2184,"[50, 119]",3,50,119,Dazzle,Dark Willow
145,"[50, 87]",1,50,87,Dazzle,Disruptor
141,"[50, 69]",1,50,69,Dazzle,Doom
180,"[50, 107]",1,50,107,Dazzle,Earth Spirit
1611,"[50, 106]",2,50,106,Dazzle,Ember Spirit
1617,"[50, 72]",2,50,72,Dazzle,Gyrocopter
2918,"[50, 52]",4,50,52,Dazzle,Leshrac
143,"[50, 77]",1,50,77,Dazzle,Lycan
150,"[50, 97]",1,50,97,Dazzle,Magnus
146,"[50, 89]",1,50,89,Dazzle,Naga Siren
1622,"[50, 60]",2,50,60,Dazzle,Night Stalker
142,"[50, 76]",1,50,76,Dazzle,Outworld Devourer
182,"[50, 120]",1,50,120,Dazzle,Pangolier
1614,"[50, 86]",2,50,86,Dazzle,Rubick
179,"[50, 101]",1,50,101,Dazzle,Skywrath Mage
149,"[50, 93]",1,50,93,Dazzle,Slark
140,"[50, 67]",1,50,67,Dazzle,Spectre
181,"[50, 109]",1,50,109,Dazzle,Terrorblade
148,"[50, 92]",1,50,92,Dazzle,Visage
2898,"[43, 102]",4,43,102,Death Prophet,Abaddon
2900,"[43, 68]",4,43,68,Death Prophet,Ancient Apparition
3443,"[43, 65]",6,43,65,Death Prophet,Batrider
1685,"[43, 62]",2,43,62,Death Prophet,Bounty Hunter
3536,"[43, 78]",7,43,78,Death Prophet,Brewmaster
725,"[43, 99]",1,43,99,Death Prophet,Bristleback
2574,"[43, 96]",3,43,96,Death Prophet,Centaur Warrunner
2903,"[43, 81]",4,43,81,Death Prophet,Chaos Knight
3748,"[43, 66]",8,43,66,Death Prophet,Chen
1687,"[43, 56]",2,43,56,Death Prophet,Clinkz
4167,"[43, 51]",21,43,51,Death Prophet,Clockwerk
3190,"[43, 55]",5,43,55,Death Prophet,Dark Seer
695,"[43, 119]",1,43,119,Death Prophet,Dark Willow
4189,"[43, 87]",27,43,87,Death Prophet,Disruptor
4114,"[43, 69]",15,43,69,Death Prophet,Doom
3171,"[43, 49]",5,43,49,Death Prophet,Dragon Knight
668,"[43, 107]",1,43,107,Death Prophet,Earth Spirit
3380,"[43, 103]",6,43,103,Death Prophet,Elder Titan
3585,"[43, 106]",7,43,106,Death Prophet,Ember Spirit
1686,"[43, 58]",2,43,58,Death Prophet,Enchantress
3972,"[43, 72]",11,43,72,Death Prophet,Gyrocopter
2904,"[43, 91]",4,43,91,Death Prophet,Io
4148,"[43, 64]",17,43,64,Death Prophet,Jakiro
1689,"[43, 90]",2,43,90,Death Prophet,Keeper of the Light
2540,"[43, 104]",3,43,104,Death Prophet,Legion Commander
3883,"[43, 52]",9,43,52,Death Prophet,Leshrac
3188,"[43, 54]",5,43,54,Death Prophet,Lifestealer
2572,"[43, 80]",3,43,80,Death Prophet,Lone Druid
3782,"[43, 48]",8,43,48,Death Prophet,Luna
4053,"[43, 77]",13,43,77,Death Prophet,Lycan
2897,"[43, 97]",4,43,97,Death Prophet,Magnus
2905,"[43, 94]",4,43,94,Death Prophet,Medusa
3412,"[43, 114]",6,43,114,Death Prophet,Monkey King
4110,"[43, 89]",15,43,89,Death Prophet,Naga Siren
2566,"[43, 53]",3,43,53,Death Prophet,Nature's Prophet
4098,"[43, 60]",14,43,60,Death Prophet,Night Stalker
3923,"[43, 88]",10,43,88,Death Prophet,Nyx Assassin
3867,"[43, 57]",9,43,57,Death Prophet,Omniknight
2906,"[43, 111]",4,43,111,Death Prophet,Oracle
3126,"[43, 76]",5,43,76,Death Prophet,Outworld Devourer
4016,"[43, 120]",12,43,120,Death Prophet,Pangolier
3179,"[43, 44]",5,43,44,Death Prophet,Phantom Assassin
670,"[43, 110]",1,43,110,Death Prophet,Phoenix
696,"[43, 45]",1,43,45,Death Prophet,Pugna
4119,"[43, 86]",15,43,86,Death Prophet,Rubick
2902,"[43, 79]",4,43,79,Death Prophet,Shadow Demon
2901,"[43, 75]",4,43,75,Death Prophet,Silencer
3182,"[43, 101]",5,43,101,Death Prophet,Skywrath Mage
4040,"[43, 93]",12,43,93,Death Prophet,Slark
2899,"[43, 67]",4,43,67,Death Prophet,Spectre
2583,"[43, 71]",3,43,71,Death Prophet,Spirit Breaker
3172,"[43, 46]",5,43,46,Death Prophet,Templar Assassin
1692,"[43, 109]",2,43,109,Death Prophet,Terrorblade
1683,"[43, 83]",2,43,83,Death Prophet,Treant Protector
2889,"[43, 95]",4,43,95,Death Prophet,Troll Warlord
4147,"[43, 100]",17,43,100,Death Prophet,Tusk
3786,"[43, 108]",8,43,108,Death Prophet,Underlord
3740,"[43, 85]",8,43,85,Death Prophet,Undying
722,"[43, 70]",1,43,70,Death Prophet,Ursa
724,"[43, 92]",1,43,92,Death Prophet,Visage
721,"[43, 63]",1,43,63,Death Prophet,Weaver
1691,"[43, 112]",2,43,112,Death Prophet,Winter Wyvern
3431,"[87, 102]",6,87,102,Disruptor,Abaddon
1303,"[87, 119]",2,87,119,Disruptor,Dark Willow
2851,"[87, 107]",4,87,107,Disruptor,Earth Spirit
4002,"[87, 103]",11,87,103,Disruptor,Elder Titan
4009,"[87, 106]",12,87,106,Disruptor,Ember Spirit
3610,"[87, 91]",7,87,91,Disruptor,Io
1032,"[87, 90]",1,87,90,Disruptor,Keeper of the Light
1031,"[87, 104]",1,87,104,Disruptor,Legion Commander
1035,"[87, 97]",1,87,97,Disruptor,Magnus
3395,"[87, 94]",6,87,94,Disruptor,Medusa
1301,"[87, 114]",2,87,114,Disruptor,Monkey King
4183,"[87, 89]",25,87,89,Disruptor,Naga Siren
2355,"[87, 88]",3,87,88,Disruptor,Nyx Assassin
3706,"[87, 120]",8,87,120,Disruptor,Pangolier
2357,"[87, 110]",3,87,110,Disruptor,Phoenix
3711,"[87, 101]",8,87,101,Disruptor,Skywrath Mage
2374,"[87, 93]",3,87,93,Disruptor,Slark
3635,"[87, 109]",7,87,109,Disruptor,Terrorblade
2866,"[87, 98]",4,87,98,Disruptor,Timbersaw
3397,"[87, 95]",6,87,95,Disruptor,Troll Warlord
4049,"[87, 100]",12,87,100,Disruptor,Tusk
3995,"[87, 108]",11,87,108,Disruptor,Underlord
3393,"[87, 92]",6,87,92,Disruptor,Visage
1222,"[69, 113]",1,69,113,Doom,Arc Warden
1338,"[69, 78]",2,69,78,Doom,Brewmaster
1335,"[69, 81]",2,69,81,Doom,Chaos Knight
1154,"[69, 119]",1,69,119,Doom,Dark Willow
4175,"[69, 87]",22,69,87,Doom,Disruptor
1336,"[69, 107]",2,69,107,Doom,Earth Spirit
3468,"[69, 103]",6,69,103,Doom,Elder Titan
3470,"[69, 106]",6,69,106,Doom,Ember Spirit
4060,"[69, 72]",13,69,72,Doom,Gyrocopter
1281,"[69, 74]",1,69,74,Doom,Invoker
3513,"[69, 91]",6,69,91,Doom,Io
1355,"[69, 90]",2,69,90,Doom,Keeper of the Light
1125,"[69, 104]",1,69,104,Doom,Legion Commander
1284,"[69, 80]",1,69,80,Doom,Lone Druid
3648,"[69, 77]",7,69,77,Doom,Lycan
3652,"[69, 94]",7,69,94,Doom,Medusa
2176,"[69, 114]",3,69,114,Doom,Monkey King
3509,"[69, 89]",6,69,89,Doom,Naga Siren
1321,"[69, 88]",2,69,88,Doom,Nyx Assassin
2111,"[69, 84]",3,69,84,Doom,Ogre Magi
1351,"[69, 111]",2,69,111,Doom,Oracle
1352,"[69, 76]",2,69,76,Doom,Outworld Devourer
1155,"[69, 110]",1,69,110,Doom,Phoenix
3771,"[69, 86]",8,69,86,Doom,Rubick
2171,"[69, 79]",3,69,79,Doom,Shadow Demon
3626,"[69, 101]",7,69,101,Doom,Skywrath Mage
3671,"[69, 93]",7,69,93,Doom,Slark
1221,"[69, 71]",1,69,71,Doom,Spirit Breaker
3142,"[69, 109]",5,69,109,Doom,Terrorblade
1263,"[69, 98]",1,69,98,Doom,Timbersaw
1327,"[69, 83]",2,69,83,Doom,Treant Protector
2117,"[69, 95]",3,69,95,Doom,Troll Warlord
4133,"[69, 100]",16,69,100,Doom,Tusk
1343,"[69, 108]",2,69,108,Doom,Underlord
